Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",1,35.0,15,0,0,"","",
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",2,45.0,12,0,0,,,
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",3,50.00000000000001,10,0,0,,,
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",4,50.0,10,0,0,,,
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",5,50.0,8,0,0,,,
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",6,45.0,8,0,0,,,
2022-10-16 00:16:36,"Shoulders",28min,"Seated Overhead Press (Barbell)",7,35.0,12,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",3,35.0,10,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",4,40.0,10,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",5,40.0,8,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",6,40.0,6,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",7,35.0,7,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",8,30.0,6,0,0,,,
2022-10-16 21:04:22,"Biceps",40min,"Bicep Curl (Barbell)",9,25.0,12,0,0,,,
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",1,65.0,10,0,0,"","",
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",2,85.0,10,0,0,,,
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",3,105.0,10,0,0,,,
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",4,105.0,10,0,0,,,
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",5,105.0,8,0,0,,,
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",6,95.0,8,0,0,,,
2022-10-17 22:49:49,"Legs",24min,"Squat (Barbell)",7,74.99999999999999,10,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",3,85.0,10,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",4,90.0,10,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",5,90.0,8,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",6,85.0,10,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",7,74.99999999999999,8,0,0,,,
2022-10-18 22:35:44,"Chest",14h 53min,"Bench Press (Barbell)",8,65.0,10,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",3,35.0,10,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",4,40.0,10,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",5,40.0,10,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",6,40.0,8,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",7,35.0,8,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",8,30.0,8,0,0,,,
2022-10-20 21:01:48,"Biceps",1h 1min,"Bicep Curl (Barbell)",9,25.0,12,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",3,85.0,10,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",4,95.0,10,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",5,95.0,9,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",6,90.0,9,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",7,80.0,9,0,0,,,
2022-10-24 20:04:35,"Chest",54min,"Bench Press (Barbell)",8,70.0,8,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",4,45.0,8,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",5,45.0,7,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",6,45.0,6,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",7,40.0,5,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",8,35.0,8,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",9,30.0,10,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",4,45.0,8,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",5,45.0,7,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",6,45.0,6,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",7,40.0,5,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",8,35.0,8,0,0,,,
2022-10-25 19:57:26,"Biceps",40min,"Bicep Curl (Barbell)",9,30.0,10,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",1,105.0,10,0,0,"","",
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",2,125.0,10,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",3,145.0,8,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",4,155.0,8,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",5,155.0,8,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",6,145.0,8,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",7,125.0,10,0,0,,,
2022-10-27 21:27:44,"Deadlift",56min,"Deadlift (Barbell)",8,105.0,10,0,0,,,
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",1,35.0,10,0,0,"","",
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",2,45.0,10,0,0,,,
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",3,55.0,10,0,0,,,
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",4,60.0,8,0,0,,,
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",5,60.0,8,0,0,,,
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",6,50.0,8,0,0,,,
2022-10-29 19:42:52,"Shoulders",34min,"Seated Overhead Press (Barbell)",7,35.0,10,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",3,85.0,10,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",4,100.0,10,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",5,100.0,10,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",6,95.0,10,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",7,85.0,9,0,0,,,
2022-11-07 19:08:37,"Chest",36min,"Bench Press (Barbell)",8,74.99999999999999,10,0,0,,,
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",1,35.0,10,0,0,"","",
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",2,50.0,10,0,0,,,
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",3,60.0,10,0,0,,,
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",4,65.0,7,0,0,,,
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",5,65.0,5,0,0,,,
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",6,55.0,9,0,0,,,
2022-11-09 22:18:25,"Shoulders",36min,"Seated Overhead Press (Barbell)",7,45.0,8,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",3,85.0,10,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",4,95.0,10,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",5,100.0,10,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",6,100.0,8,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",7,85.0,8,0,0,,,
2022-11-14 19:37:22,"Chest Incline",32min,"Incline Bench Press (Barbell)",8,74.99999999999999,9,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",4,45.0,10,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",5,45.0,8,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",6,45.0,7,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",7,40.0,7,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",8,35.0,10,0,0,,,
2022-11-15 20:10:35,"Biceps",41min,"Bicep Curl (Barbell)",9,35.0,8,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",3,100.00000000000001,10,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",4,115.0,8,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",5,115.0,8,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",6,105.0,7,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",7,95.0,6,0,0,,,
2022-11-21 20:37:28,"Chest",1h 12min,"Bench Press (Barbell)",8,85.0,10,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",3,50.0,10,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",4,50.0,7,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",5,50.0,7,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",6,45.0,8,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",7,45.0,7,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",8,40.0,7,0,0,,,
2022-11-22 22:07:37,"Biceps",39min,"Bicep Curl (Barbell)",9,40.0,6,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",3,105.0,10,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",4,115.0,8,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",5,115.0,5,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",6,105.0,6,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",7,95.0,7,0,0,,,
2022-11-27 19:09:05,"Chest",27min,"Bench Press (Barbell)",8,85.0,8,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",3,50.0,10,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",4,50.0,7,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",5,45.0,7,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",6,45.0,5,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",7,40.0,7,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",8,40.0,6,0,0,,,
2022-11-29 21:29:41,"Biceps",48h 25min,"Bicep Curl (Barbell)",9,35.0,8,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",3,105.0,10,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",4,120.0,6,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",5,115.0,5,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",6,105.0,6,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",7,95.0,5,0,0,,,
2022-12-01 21:57:21,"Chest",38min,"Bench Press (Barbell)",8,85.0,8,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"","",
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",3,50.0,10,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",4,50.0,10,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",5,50.0,7,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",6,45.0,8,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",7,45.0,8,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",8,40.0,10,0,0,,,
2022-12-04 20:45:56,"Biceps",2h 10min,"Bicep Curl (Barbell)",9,40.0,8,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",3,105.0,10,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",4,120.0,10,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",5,120.0,6,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",6,115.0,6,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",7,105.0,8,0,0,,,
2022-12-05 20:37:01,"Chest",1h 3min,"Bench Press (Barbell)",8,105.0,6,0,0,,,
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",3,125.0,10,0,0,,,
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",4,125.0,6,0,0,,,
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",5,115.0,9,0,0,,,
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",6,115.0,6,0,0,,,
2022-12-09 22:40:09,"Chest",43min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",3,55.0,10,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",4,55.0,5,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",6,50.0,6,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",7,45.0,9,0,0,,,
2022-12-12 23:27:48,"Biceps",1h 21min,"Bicep Curl (Barbell)",8,45.0,6,0,0,,,
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",3,125.0,10,0,0,,,
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",4,125.0,6,0,0,,,
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",5,115.0,8,0,0,,,
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-13 22:42:38,"Chest",43min,"Bench Press (Barbell)",7,105.0,6,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",3,55.0,8,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",4,55.0,7,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",5,50.0,5,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",6,50.0,5,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",7,45.0,9,0,0,,,
2022-12-15 16:31:35,"Biceps",47min,"Bicep Curl (Barbell)",8,45.0,7,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",3,55.0,10,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",4,55.0,8,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",6,50.0,6,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",7,45.0,8,0,0,,,
2022-12-20 21:36:43,"Biceps",52min,"Bicep Curl (Barbell)",8,45.0,7,0,0,,,
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",1,25.0,10,0,0,"","",
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",2,45.0,10,0,0,,,
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",3,50.0,10,0,0,,,
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",4,50.0,10,0,0,,,
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",5,50.0,10,0,0,,,
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",6,50.0,10,0,0,,,
2022-12-21 22:28:01,"Deadlift",51min,"Bent Over Row (Barbell)",7,50.0,10,0,0,,,
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",3,125.0,10,0,0,,,
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",4,125.0,5,0,0,,,
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",5,115.0,7,0,0,,,
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",6,115.0,7,0,0,,,
2022-12-23 21:47:23,"Chest",34min,"Bench Press (Barbell)",7,105.0,6,0,0,,,
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",3,125.0,10,0,0,,,
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",4,125.0,6,0,0,,,
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",5,115.0,8,0,0,,,
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",7,105.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",3,130.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",5,120.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",8,95.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",3,130.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",5,120.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",8,95.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",3,130.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",5,120.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",8,95.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",3,55.0,8,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",4,55.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",5,50.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",6,50.0,6,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",7,45.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",8,45.0,6,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",3,130.0,9,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",5,120.0,6,0,0,,,
